unix_ms,rel_timestamp,frame,obj_name,guid,pos_x,pos_y,pos_z,forward_x,forward_y,forward_z
1742844906565,4.994477,302,Sedan1-Detailed,26854,62.06715,0,6.25,-1,0,-1.192093E-07
1742844906585,5.011016,303,HighMale2,29686,25.61063,0.02500001,-3.030274,0.9730394,0,0.2306396
1742844906585,5.011016,303,CenterEyeAnchor,27386,-0.06381633,1.716051,0.02976313,-0.9098777,0.04348727,0.4125912
1742844906585,5.011016,303,LowFemale2,33854,18.7457,0.02500001,11.36433,1,0,0.0004620552
1742844906585,5.011016,303,HighFemale2,33816,-17.86874,0.02500001,-1.984227,-0.9684134,0,0.2493504
1742844906585,5.011016,303,LowMale2,28708,-27.91352,0.02500001,13.55,-1,0,0.0003660321
1742844906585,5.011016,303,Sedan1-Detailed,26854,61.93247,0,6.25,-1,0,-1.192093E-07
1742844906602,5.036888,304,HighMale2,29686,25.6468,0.02500001,-3.022123,0.9730412,0,0.2306315
1742844906602,5.036888,304,CenterEyeAnchor,27386,-0.0642452,1.716148,0.02850788,-0.9152114,0.04495662,0.4004586
1742844906602,5.036888,304,LowFemale2,33854,18.78331,0.02500001,11.36393,1,0,0.0004120469
1742844906602,5.036888,304,HighFemale2,33816,-17.90506,0.02500001,-1.974408,-0.968444,0,0.2492313
1742844906602,5.036888,304,LowMale2,28708,-27.95029,0.02500001,13.55,-1,0,0.0003125668
